,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,data_frame,cv_train_size,cv_test_size,lag_time,scoring_method,features_to_use
0,0.0013118028640747071,6.116200561092701e-05,0.000699615478515625,5.1111983478527945e-05,2,{'model__n_neighbors': 2},-2.2666343688964843,-2.6839691162109376,-3.1559967041015624,-2.4786643981933594,-3.647064208984375,-4.848570251464844,-3.2411239624023436,-2.6769142150878906,-3.7368141174316407,-3.8444869995117186,-3.2580238342285157,0.7431383485119899,2,finbert_whole_article_sentiment_df,252,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012859106063842773,8.040450515982947e-05,0.00070648193359375,5.4066247997216574e-05,3,{'model__n_neighbors': 3},-2.3699747721354187,-3.2223449707031278,-4.0679789225260405,-2.391781107584637,-3.73033142089844,-3.915556844075516,-3.5595342000325587,-2.7619603474934906,-3.4687835693359403,-4.05935948689779,-3.3547605641682963,0.614955117754118,4,finbert_whole_article_sentiment_df,252,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011623144149780274,0.00011422631138924799,0.0006780385971069336,6.904039323779549e-05,4,{'model__n_neighbors': 4},-2.1882350921630858,-2.741847610473633,-3.338775634765625,-2.5110740661621094,-3.160626983642578,-3.5070732116699217,-3.368609619140625,-2.579728698730469,-3.216554641723633,-4.825878524780274,-3.1438404083251954,0.6963243050906055,1,finbert_whole_article_sentiment_df,252,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.001190185546875,0.00012859808403649974,0.000658416748046875,5.396199916933974e-05,5,{'model__n_neighbors': 5},-2.073716735839844,-3.297933044433594,-3.212678527832034,-2.909027709960938,-2.959858093261718,-4.195914916992189,-3.1875466918945365,-2.681509094238282,-2.726591186523436,-5.887839508056641,-3.3132615509033214,1.0000874156329977,3,finbert_whole_article_sentiment_df,252,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012886524200439453,0.00010225144411673341,0.0006865024566650391,6.052209491602708e-05,2,{'model__n_neighbors': 2},-2.2666343688964843,-3.0222183227539063,-3.3324966430664062,-2.639048767089844,-3.513855743408203,-4.5124267578125,-3.5315582275390627,-2.62191162109375,-3.852350616455078,-3.8444869995117186,-3.3136988067626953,0.6489789256455997,4,finbert_whole_article_sentiment_df,252,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.001190042495727539,0.00016602060640536544,0.0006563663482666016,5.026098893684243e-05,3,{'model__n_neighbors': 3},-2.3699747721354187,-3.0691034952799496,-4.111216735839844,-2.2601231892903684,-3.1062240600585938,-4.17718505859375,-3.294348144531253,-2.899478658040363,-3.43897705078125,-4.05935948689779,-3.2785990651448587,0.6493450527977603,3,finbert_whole_article_sentiment_df,252,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011417150497436523,0.00012623970183217923,0.0006383657455444336,2.407325273943845e-05,4,{'model__n_neighbors': 4},-2.1882350921630858,-3.1503929138183593,-3.555284118652344,-2.3921409606933595,-2.5869144439697265,-4.455377197265625,-3.39331169128418,-2.5872753143310545,-2.9699954986572266,-4.4437297821044925,-3.172265701293945,0.7590594712677562,1,finbert_whole_article_sentiment_df,252,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0010976076126098632,0.00014540226552591816,0.0006110429763793946,3.851437223229825e-05,5,{'model__n_neighbors': 5},-2.073716735839844,-3.438268432617184,-3.2771585083007806,-2.759069824218753,-2.6842944335937515,-4.265371398925782,-3.15693389892578,-2.5426330566406223,-3.1376953124999942,-4.67098373413086,-3.200612533569335,0.7435243369769378,2,finbert_whole_article_sentiment_df,252,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0013111591339111327,7.532625128280297e-05,0.0006855964660644531,4.7088870504004716e-05,2,{'model__n_neighbors': 2},-2.4164459228515627,-3.0810478210449217,-3.775189971923828,-2.097901153564453,-2.7609848022460937,-3.6200157165527345,-2.6582496643066404,-2.0293563842773437,-3.261738586425781,-3.948844146728516,-2.9649774169921876,0.6495261730664486,2,finbert_tone_whole_article_sentiment_df,252,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012344121932983398,7.270377057612737e-05,0.0006970882415771485,5.268897403889318e-05,3,{'model__n_neighbors': 3},-1.4801340738932283,-3.178533426920572,-3.4226776123046845,-2.6133153279622405,-2.1099507649739593,-3.6262619018554716,-2.682491556803387,-1.8880610148112027,-3.7429178873697935,-4.554211680094403,-2.929855524698894,0.9005530526256644,1,finbert_tone_whole_article_sentiment_df,252,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011748313903808595,0.00010051243207592207,0.0006562471389770508,5.221413150564936e-05,4,{'model__n_neighbors': 4},-1.3349212646484374,-3.4371471405029297,-3.3946300506591798,-2.4550239562988283,-2.02642936706543,-4.074441146850586,-2.8196285247802733,-2.470838928222656,-4.037722778320313,-4.851780700683594,-3.090256385803223,1.0127005294292806,4,finbert_tone_whole_article_sentiment_df,252,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.001133131980895996,0.00013027938380461446,0.000624990463256836,4.838243211290558e-05,5,{'model__n_neighbors': 5},-1.3538269042968722,-2.8223901367187465,-3.1981774902343774,-2.5491906738281274,-2.151115722656249,-3.7155331420898476,-2.7630642700195294,-2.644049682617188,-3.8872183227539123,-5.189319610595703,-3.0273885955810553,0.9986060890550185,3,finbert_tone_whole_article_sentiment_df,252,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001271200180053711,0.00011817188913729212,0.0006989002227783203,5.4177934907301904e-05,2,{'model__n_neighbors': 2},-2.060693359375,-3.0810478210449217,-3.7586692810058593,-2.383172607421875,-2.372228240966797,-3.679341125488281,-2.5731048583984375,-2.130963134765625,-3.053192901611328,-3.948844146728516,-2.904125747680664,0.667023469066767,2,finbert_tone_whole_article_sentiment_df,252,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.001258111000061035,8.487115060183356e-05,0.0006997108459472657,5.719728795429792e-05,3,{'model__n_neighbors': 3},-1.63924560546875,-3.178533426920572,-3.695677693684894,-2.172559102376303,-1.932149251302087,-3.5181503295898464,-2.8275380452473966,-1.8289708455403684,-3.4466710408528627,-4.554211680094403,-2.879370702107748,0.9127740509827234,1,finbert_tone_whole_article_sentiment_df,252,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011580705642700196,8.570662446260162e-05,0.0006468057632446289,2.8035115477064077e-05,4,{'model__n_neighbors': 4},-1.363642120361328,-3.4371471405029297,-3.4572731018066407,-2.3778553009033203,-1.7897457122802733,-3.6883644104003905,-2.8678447723388674,-2.477194976806641,-3.675497817993164,-4.851780700683594,-2.998634605407715,0.9787568120015042,3,finbert_tone_whole_article_sentiment_df,252,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011412382125854492,0.0001394034492188245,0.0006338834762573242,7.34144232411066e-05,5,{'model__n_neighbors': 5},-1.136150512695312,-2.8223901367187465,-3.4201147460937475,-2.397774047851564,-1.8524505615234375,-3.3997171020507864,-3.089869384765623,-2.878241882324221,-3.852119750976564,-5.364769744873047,-3.021359786987305,1.088938901151711,4,finbert_tone_whole_article_sentiment_df,252,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012517690658569336,9.184396450684777e-05,0.0006484746932983399,3.242447971989506e-05,2,{'model__n_neighbors': 2},-2.060693359375,-3.0243385314941404,-4.321734619140625,-2.2296714782714844,-2.675415802001953,-4.403165435791015,-2.7702842712402345,-3.278849792480469,-3.5437477111816404,-3.8810188293457033,-3.218891983032227,0.7759349958195316,4,finbert_tone_whole_article_sentiment_df,252,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012073755264282227,0.00010910720080459197,0.0006541967391967774,3.5986273555268624e-05,3,{'model__n_neighbors': 3},-1.63924560546875,-3.1608301798502594,-2.8954126993815095,-2.2694864908854155,-1.9317576090494781,-4.542427571614587,-2.584351603190106,-3.0155426025390626,-3.393162536621091,-4.332483164469403,-2.976470006306966,0.8966542644166706,3,finbert_tone_whole_article_sentiment_df,252,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011095523834228516,0.000117714464721184,0.0006224393844604492,2.814612868104112e-05,4,{'model__n_neighbors': 4},-1.363642120361328,-3.478799819946289,-3.359223175048828,-2.341524124145508,-1.5211864471435548,-3.67608757019043,-3.004708480834961,-2.885359191894531,-3.5498283386230467,-4.357991027832031,-2.9538350296020512,0.9083961441172163,2,finbert_tone_whole_article_sentiment_df,252,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011615276336669922,0.00017527621357545456,0.0006417512893676757,7.561922114708085e-05,5,{'model__n_neighbors': 5},-1.136150512695312,-2.7790972900390614,-3.6636975097656204,-2.3226736450195347,-1.724250488281251,-3.44624877929688,-3.1036431884765676,-2.751793518066407,-3.142833557128907,-4.353663177490236,-2.8424051666259778,0.8902508388175473,1,finbert_tone_whole_article_sentiment_df,252,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012794971466064454,9.544626792125823e-05,0.0006726980209350586,3.510380625520662e-05,2,{'model__n_neighbors': 2},-1.7653602600097655,-2.8388336181640623,-3.612853240966797,-2.832525634765625,-3.4268844604492186,-3.7390823364257812,-3.8213645935058596,-2.5057273864746095,-1.8328529357910157,-3.9678802490234375,-3.034336471557617,0.7673721011255449,4,bert_topic_article_sentiment_df,252,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.001241922378540039,7.08696168438961e-05,0.0006963253021240234,5.932362111543007e-05,3,{'model__n_neighbors': 3},-1.5916661580403655,-2.5103474934895815,-3.4863520304362,-2.49674072265625,-2.8206537882486997,-3.9712560017903655,-2.9387105305989594,-2.61525065104166,-1.7401077270507812,-4.239908599853516,-2.841099370320638,0.8192967414101098,3,bert_topic_article_sentiment_df,252,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011972904205322266,9.399050670339944e-05,0.0006858110427856445,5.794280307091115e-05,4,{'model__n_neighbors': 4},-1.379642868041992,-1.9067615509033202,-3.265535354614258,-2.4048938751220703,-2.8041553497314453,-3.9252609252929687,-2.912097930908203,-2.257952117919922,-1.7528495788574219,-4.209512329101562,-2.681866188049317,0.8777485761989517,1,bert_topic_article_sentiment_df,252,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011375904083251952,0.00013361221375231597,0.0006561994552612305,7.708807130623952e-05,5,{'model__n_neighbors': 5},-1.328045959472658,-1.873046875,-3.440103454589843,-2.2275219726562483,-2.567424621582032,-3.833261413574218,-2.619976806640625,-2.6051837158203113,-1.766307983398437,-4.60671340942383,-2.6867586212158203,0.95707538565079,2,bert_topic_article_sentiment_df,252,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012790203094482423,9.93999738926818e-05,0.0006859064102172852,3.192378478964516e-05,2,{'model__n_neighbors': 2},-1.7653602600097655,-2.8388336181640623,-3.011461639404297,-2.7210769653320312,-2.325566864013672,-3.7390823364257812,-3.1998306274414063,-2.174273681640625,-2.1901702880859375,-3.9678802490234375,-2.7933536529541017,0.6720630563679058,3,bert_topic_article_sentiment_df,252,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012392997741699219,0.00010187740546236746,0.0006841182708740235,7.11527645270339e-05,3,{'model__n_neighbors': 3},-1.5916661580403655,-2.5103474934895815,-3.095584615071618,-2.651012674967447,-2.3113749186197907,-3.9712560017903655,-2.8649943033854184,-2.8118382771809878,-2.325661214192712,-4.5913948059082035,-2.872513046264649,0.8154757781548917,4,bert_topic_article_sentiment_df,252,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011373996734619141,7.908155587389078e-05,0.0006569385528564453,3.933201350957534e-05,4,{'model__n_neighbors': 4},-1.4417118072509765,-1.8892318725585937,-3.3749996185302735,-2.436067581176758,-2.373869705200195,-3.9252609252929687,-2.6952457427978516,-2.652985382080078,-2.0331066131591795,-4.099839401245117,-2.692231864929199,0.8233754259248673,2,bert_topic_article_sentiment_df,252,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.001093149185180664,0.00012380615622828352,0.0006070375442504883,3.3354827384524594e-05,5,{'model__n_neighbors': 5},-1.4849356079101597,-1.898088684082032,-3.3044812011718703,-2.273185424804686,-2.018193969726562,-3.7432092285156244,-2.7585458374023433,-2.316888427734375,-1.892162475585934,-4.517615814208986,-2.6207306671142576,0.9090572551551518,1,bert_topic_article_sentiment_df,252,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0013483524322509765,7.846610080501351e-05,0.0007029533386230469,2.792393574727607e-05,2,{'model__n_neighbors': 2},-1.7653602600097655,-2.475053405761719,-3.076979064941406,-2.108418273925781,-2.1091377258300783,-4.7877960205078125,-2.917083740234375,-2.5040321350097656,-2.1721435546875,-3.9678802490234375,-2.7883884429931642,0.8954217641257148,4,bert_topic_article_sentiment_df,252,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.001273369789123535,0.00010075505119243017,0.0006770849227905274,4.0051688664068486e-05,3,{'model__n_neighbors': 3},-1.5916661580403655,-1.8553853352864564,-3.3357223510742218,-2.4952728271484346,-2.445628865559891,-4.492425537109375,-2.6890106201171875,-2.4625925699869753,-1.840691630045572,-4.281807200113931,-2.7490203094482415,0.9454261462471344,3,bert_topic_article_sentiment_df,252,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0012253284454345702,0.00011796647725559221,0.0006967782974243164,8.875060753702826e-05,4,{'model__n_neighbors': 4},-1.3819713592529297,-2.2529090881347655,-3.3707199096679688,-2.258281707763672,-2.378020477294922,-4.379787826538086,-2.365426254272461,-2.2615371704101563,-2.0670074462890624,-4.035726165771484,-2.675138740539551,0.8938836819448465,2,bert_topic_article_sentiment_df,252,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011198759078979493,0.00014157244034016433,0.0006308794021606445,4.8047874612572256e-05,5,{'model__n_neighbors': 5},-1.3703088378906272,-2.092889709472652,-3.4358248901367148,-2.124830322265629,-2.371076049804688,-4.0488354492187515,-2.2853784179687464,-2.294964904785155,-2.4548925781250004,-3.866956329345706,-2.6345957489013667,0.8155685133420285,1,bert_topic_article_sentiment_df,252,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0014469623565673828,8.404442602456127e-05,0.0007299184799194336,4.188848881932081e-05,2,{'model__n_neighbors': 2},-3.16026611328125,-4.4318489074707035,-5.192478179931641,-2.5256027221679687,-3.015020751953125,-4.273607635498047,-2.85406494140625,-2.1044960021972656,-2.6873123168945314,-3.1357448577880858,-3.3380442428588863,0.9234109325462379,4,finbert_summary_sentiment_df,504,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0013893365859985352,0.00011206875645263795,0.0007930517196655274,0.00010164396973108608,3,{'model__n_neighbors': 3},-3.280303446451825,-3.344393920898443,-4.2430669148763,-2.6435572306315094,-3.067748006184894,-4.422091674804685,-2.8102188110351562,-2.0971588134765597,-2.935149129231772,-3.024084472656244,-3.186777242024739,0.6635846551177453,3,finbert_summary_sentiment_df,504,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0013793706893920898,0.0002581519759277507,0.0006869316101074218,4.512902848437315e-05,4,{'model__n_neighbors': 4},-3.142241287231445,-3.4023853302001954,-3.8577091217041017,-2.7321582794189454,-3.0608283996582033,-4.578705215454102,-2.908453369140625,-2.2166046142578124,-2.5052093505859374,-2.666795539855957,-3.1071090507507324,0.6594520104983287,2,finbert_summary_sentiment_df,504,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0013136148452758789,0.0001465755871107461,0.0007042169570922851,9.279152165421636e-05,5,{'model__n_neighbors': 5},-2.815903930664061,-3.193426513671878,-3.578104553222656,-2.541178283691406,-2.8039453125000025,-4.439286804199218,-2.864178161621092,-2.4261575317382835,-2.864898071289062,-2.4706547546386717,-2.9997733917236333,0.5807075445143044,1,finbert_summary_sentiment_df,504,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
